cell_name,site_id,x_um,y_um
$auto$insbuf.cc:97:execute$2504,13270,502.260009765625,89.31999969482422
$auto$insbuf.cc:97:execute$2505,11506,502.260009765625,78.44000244140625
$auto$insbuf.cc:97:execute$2506,13269,501.79998779296875,89.31999969482422
$auto$insbuf.cc:97:execute$2507,12704,223.9600067138672,81.16000366210938
$auto$insbuf.cc:97:execute$2508,13193,497.6600036621094,81.16000366210938
$auto$insbuf.cc:97:execute$2509,13231,502.260009765625,81.16000366210938
$auto$insbuf.cc:97:execute$2510,13255,502.260009765625,86.5999984741211
$auto$insbuf.cc:97:execute$2511,13194,499.9599914550781,81.16000366210938
$auto$insbuf.cc:97:execute$2512,13256,504.1000061035156,86.5999984741211
$auto$insbuf.cc:97:execute$2513,11490,501.79998779296875,75.72000122070312
$auto$insbuf.cc:97:execute$2514,12766,228.10000610351562,86.5999984741211
$auto$insbuf.cc:97:execute$2515,12725,214.75999450683594,86.5999984741211
$auto$insbuf.cc:97:execute$2516,13246,504.55999755859375,83.87999725341797
$auto$insbuf.cc:97:execute$2517,12702,219.36000061035156,81.16000366210938
$auto$insbuf.cc:97:execute$2518,14504,225.8000030517578,92.04000091552734
$auto$insbuf.cc:97:execute$2519,13219,499.9599914550781,86.5999984741211
$auto$insbuf.cc:97:execute$2520,11505,501.79998779296875,78.44000244140625
$auto$insbuf.cc:97:execute$2521,13254,501.79998779296875,86.5999984741211
$auto$insbuf.cc:97:execute$2522,13233,506.8599853515625,81.16000366210938
$auto$insbuf.cc:97:execute$2523,13247,506.8599853515625,83.87999725341797
$auto$insbuf.cc:97:execute$2524,13232,504.55999755859375,81.16000366210938
$auto$insbuf.cc:97:execute$2525,12767,229.94000244140625,86.5999984741211
$auto$insbuf.cc:97:execute$2526,14466,219.36000061035156,92.04000091552734
$auto$insbuf.cc:97:execute$2527,11491,502.260009765625,75.72000122070312
$auto$insbuf.cc:97:execute$2528,11481,502.260009765625,73.0
$auto$insbuf.cc:97:execute$2529,14994,501.79998779296875,92.04000091552734
$auto$insbuf.cc:97:execute$2530,13271,504.55999755859375,89.31999969482422
$auto$insbuf.cc:97:execute$2531,11508,506.8599853515625,78.44000244140625
$auto$insbuf.cc:97:execute$2532,13192,495.3599853515625,81.16000366210938
$auto$insbuf.cc:97:execute$2533,13257,505.94000244140625,86.5999984741211
$auto$insbuf.cc:97:execute$2534,11480,501.79998779296875,73.0
$auto$insbuf.cc:97:execute$2535,13258,508.239990234375,86.5999984741211
$auto$insbuf.cc:97:execute$2536,14995,502.260009765625,92.04000091552734
$auto$insbuf.cc:97:execute$2537,13235,511.0,81.16000366210938
$auto$insbuf.cc:97:execute$2538,11492,504.1000061035156,75.72000122070312
$auto$insbuf.cc:97:execute$2539,13234,509.1600036621094,81.16000366210938
$auto$insbuf.cc:97:execute$2540,13249,511.4599914550781,83.87999725341797
$auto$insbuf.cc:97:execute$2541,11455,499.9599914550781,75.72000122070312
$auto$insbuf.cc:97:execute$2542,13217,495.3599853515625,86.5999984741211
$auto$insbuf.cc:97:execute$2543,13218,497.6600036621094,86.5999984741211
$auto$insbuf.cc:97:execute$2544,13191,493.05999755859375,81.16000366210938
$auto$insbuf.cc:97:execute$2545,13248,508.70001220703125,83.87999725341797
$abc$2096$auto$blifparse.cc:396:parse_blif$2163,88201,5.460000038146973,549.0
$abc$2096$auto$blifparse.cc:396:parse_blif$2168,33654,60.65999984741211,219.8800048828125
$abc$2096$auto$blifparse.cc:396:parse_blif$2172,72338,5.0,453.79998779296875
$abc$2096$auto$blifparse.cc:396:parse_blif$2174,26914,279.1600036621094,168.1999969482422
