cell_name,site_id,x_um,y_um
$abc$2096$auto$blifparse.cc:396:parse_blif$2097,105843,10.0600004196167,657.7999877929688
$abc$2096$auto$blifparse.cc:396:parse_blif$2099,70599,5.0,448.3599853515625
$abc$2096$auto$blifparse.cc:396:parse_blif$2100,88239,5.0,557.1599731445312
$abc$2096$auto$blifparse.cc:396:parse_blif$2101,1721,982.9600219726562,5.0
$abc$2096$auto$blifparse.cc:396:parse_blif$2102,1764,5.0,15.880000114440918
$abc$2096$auto$blifparse.cc:396:parse_blif$2103,105879,5.0,665.9600219726562
$abc$2096$auto$blifparse.cc:396:parse_blif$2104,222,117.69999694824219,10.4399995803833
$abc$2096$auto$blifparse.cc:396:parse_blif$2105,1398,780.0999755859375,10.4399995803833
$abc$2096$auto$blifparse.cc:396:parse_blif$2106,1361,775.9600219726562,10.4399995803833
$abc$2096$auto$blifparse.cc:396:parse_blif$2107,1594,890.5,10.4399995803833
$abc$2096$auto$blifparse.cc:396:parse_blif$2108,1557,886.3599853515625,10.4399995803833
$abc$2096$auto$blifparse.cc:396:parse_blif$2159,605,341.260009765625,7.71999979019165
$abc$2096$auto$blifparse.cc:396:parse_blif$2160,70563,10.0600004196167,440.20001220703125
$abc$2096$auto$blifparse.cc:396:parse_blif$2164,70601,7.760000228881836,448.3599853515625
$abc$2096$auto$blifparse.cc:396:parse_blif$2165,627,336.20001220703125,13.15999984741211
$abc$2096$auto$blifparse.cc:396:parse_blif$2181,1191,667.8599853515625,7.71999979019165
$abc$2096$auto$blifparse.cc:396:parse_blif$2191,379,219.36000061035156,10.4399995803833
$abc$2096$auto$blifparse.cc:396:parse_blif$2192,2120,223.9600067138672,15.880000114440918
$abc$2096$auto$blifparse.cc:396:parse_blif$2202,952,543.2000122070312,7.71999979019165
$abc$2096$auto$blifparse.cc:396:parse_blif$2241,77631,5.460000038146973,486.44000244140625
$abc$2096$auto$blifparse.cc:396:parse_blif$2242,77641,5.460000038146973,489.1600036621094
$abc$2096$auto$blifparse.cc:396:parse_blif$2282,5410,72.16000366210938,40.36000061035156
$abc$2096$auto$blifparse.cc:396:parse_blif$2291,5435,72.62000274658203,45.79999923706055
$abc$2096$auto$blifparse.cc:396:parse_blif$2326,11487,515.5999755859375,73.0
$abc$2096$auto$blifparse.cc:396:parse_blif$2327,13238,516.0599975585938,81.16000366210938
$abc$2096$auto$blifparse.cc:396:parse_blif$2365,13241,522.9600219726562,81.16000366210938
$abc$2096$auto$blifparse.cc:396:parse_blif$2366,13236,513.760009765625,81.16000366210938
$abc$2096$auto$blifparse.cc:396:parse_blif$2405,18697,591.0399780273438,119.23999786376953
$abc$2096$auto$blifparse.cc:396:parse_blif$2406,18712,591.9600219726562,121.95999908447266
$abc$2096$auto$blifparse.cc:396:parse_blif$2437,16934,593.3400268554688,108.36000061035156
$abc$2096$auto$blifparse.cc:396:parse_blif$2441,16951,598.4000244140625,111.08000183105469
$auto$hilomap.cc:40:hilomap_worker$2060,4,12.359999656677246,5.0
$auto$hilomap.cc:40:hilomap_worker$2547,78484,493.05999755859375,489.1600036621094
$auto$hilomap.cc:48:hilomap_worker$2058,985,566.2000122070312,5.0
$abc$2096$auto$blifparse.cc:396:parse_blif$2161,68824,11.4399995803833,434.760009765625
$abc$2096$auto$blifparse.cc:396:parse_blif$2162,75891,5.0,481.0
$abc$2096$auto$blifparse.cc:396:parse_blif$2166,2367,336.6600036621094,18.600000381469727
$abc$2096$auto$blifparse.cc:396:parse_blif$2167,25127,225.8000030517578,165.47999572753906
$abc$2096$auto$blifparse.cc:396:parse_blif$2171,58226,5.0,366.760009765625
$abc$2096$auto$blifparse.cc:396:parse_blif$2173,65348,45.02000045776367,413.0
$abc$2096$auto$blifparse.cc:396:parse_blif$2178,67130,60.20000076293945,418.44000244140625
$abc$2096$auto$blifparse.cc:396:parse_blif$2184,2510,440.1600036621094,15.880000114440918
$abc$2096$auto$blifparse.cc:396:parse_blif$2185,782,433.260009765625,13.15999984741211
$abc$2096$auto$blifparse.cc:396:parse_blif$2187,72326,7.760000228881836,451.0799865722656
$abc$2096$auto$blifparse.cc:396:parse_blif$2193,2171,226.25999450683594,18.600000381469727
$abc$2096$auto$blifparse.cc:396:parse_blif$2198,70560,5.0,440.20001220703125
$abc$2096$auto$blifparse.cc:396:parse_blif$2207,11161,334.3599853515625,75.72000122070312
$abc$2096$auto$blifparse.cc:396:parse_blif$2218,74114,7.300000190734863,467.3999938964844
$abc$2096$auto$blifparse.cc:396:parse_blif$2224,70577,10.0600004196167,442.9200134277344
