cell_name,site_id,x_um,y_um
$abc$9276$auto$blifparse.cc:396:parse_blif$9290,809,447.05999755859375,10.4399995803833
$abc$9276$auto$blifparse.cc:396:parse_blif$9309,907,502.260009765625,10.4399995803833
$abc$9276$auto$blifparse.cc:396:parse_blif$9498,53315,230.86000061035156,331.3999938964844
$abc$9276$auto$blifparse.cc:396:parse_blif$9555,65662,228.55999755859375,407.55999755859375
$auto$hilomap.cc:40:hilomap_worker$12031,80235,488.4599914550781,497.32000732421875
$auto$hilomap.cc:40:hilomap_worker$8815,78496,488.4599914550781,491.8800048828125
$auto$hilomap.cc:48:hilomap_worker$8817,78528,512.8400268554688,489.1600036621094
$abc$9276$auto$blifparse.cc:396:parse_blif$9282,144692,14.65999984741211,905.3200073242188
$abc$9276$auto$blifparse.cc:396:parse_blif$9308,3545,10.0600004196167,29.479999542236328
$abc$9276$auto$blifparse.cc:396:parse_blif$9417,70604,14.65999984741211,448.3599853515625
$abc$9276$auto$blifparse.cc:396:parse_blif$9435,74124,26.15999984741211,467.3999938964844
$abc$9276$auto$blifparse.cc:396:parse_blif$9455,75887,23.860000610351562,478.2799987792969
$abc$9276$auto$blifparse.cc:396:parse_blif$9475,75888,26.15999984741211,478.2799987792969
$abc$9276$auto$blifparse.cc:396:parse_blif$9516,82944,26.15999984741211,521.7999877929688
$abc$9276$auto$blifparse.cc:396:parse_blif$9536,81180,26.15999984741211,510.9200134277344
$auto$insbuf.cc:97:execute$11712,5297,14.199999809265137,37.63999938964844
$auto$insbuf.cc:97:execute$11713,144653,14.199999809265137,897.1599731445312
$auto$insbuf.cc:97:execute$11714,142887,10.0600004196167,886.280029296875
$auto$insbuf.cc:97:execute$11715,3557,13.739999771118164,32.20000076293945
$auto$insbuf.cc:97:execute$11716,139400,14.65999984741211,872.6799926757812
$auto$insbuf.cc:97:execute$11717,5336,14.65999984741211,45.79999923706055
$auto$insbuf.cc:97:execute$11718,139374,11.899999618530273,867.239990234375
$auto$insbuf.cc:97:execute$11719,137636,14.65999984741211,861.7999877929688
$auto$insbuf.cc:97:execute$11720,7061,14.199999809265137,48.52000045776367
$auto$insbuf.cc:97:execute$11721,137610,11.899999618530273,856.3599853515625
$auto$insbuf.cc:97:execute$11722,7074,11.899999618530273,51.2400016784668
$auto$insbuf.cc:97:execute$11723,7100,14.65999984741211,56.68000030517578
$auto$insbuf.cc:97:execute$11724,8838,11.899999618530273,62.119998931884766
$auto$insbuf.cc:97:execute$11725,142901,10.0600004196167,889.0
$auto$insbuf.cc:97:execute$11726,5359,39.5,40.36000061035156
$auto$insbuf.cc:97:execute$11727,137597,14.199999809265137,853.6400146484375
$auto$insbuf.cc:97:execute$11728,3595,39.5,29.479999542236328
$auto$insbuf.cc:97:execute$11729,5346,41.79999923706055,37.63999938964844
$auto$insbuf.cc:97:execute$11730,135872,14.65999984741211,850.9199829101562
$auto$insbuf.cc:97:execute$11731,5,14.199999809265137,5.0
$auto$insbuf.cc:97:execute$11732,3582,41.79999923706055,26.760000228881836
$auto$insbuf.cc:97:execute$11733,139423,39.5,867.239990234375
