cell_name,site_id,x_um,y_um,physical_cell_name,cell_type
$auto$insbuf.cc:97:execute$11810,144702,41.79999923706055,897.1599731445312,T1Y82__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11811,3621,42.2599983215332,34.91999816894531,T1Y2__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11812,139361,14.199999809265137,864.52001953125,T0Y79__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11813,146417,14.199999809265137,908.0399780273438,T0Y83__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11814,148181,14.199999809265137,918.9199829101562,T0Y84__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11815,3582,41.79999923706055,26.760000228881836,T1Y2__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11816,5310,11.899999618530273,40.36000061035156,T0Y3__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11817,8874,41.79999923706055,59.400001525878906,T1Y5__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11818,135846,11.899999618530273,845.47998046875,T0Y77__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11819,141174,41.79999923706055,875.4000244140625,T1Y80__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11820,146479,39.5,910.760009765625,T1Y83__R1_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11821,7149,42.2599983215332,56.68000030517578,T1Y4__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11822,144653,14.199999809265137,897.1599731445312,T0Y82__R0_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11823,141262,69.86000061035156,883.5599975585938,T2Y80__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
$auto$insbuf.cc:97:execute$11824,5434,69.86000061035156,45.79999923706055,T2Y3__R3_BUF_0,sky130_fd_sc_hd__clkbuf_4
