cell_name,site_id,x_um,y_um
$auto$insbuf.cc:97:execute$11785,109876,287.8999938964844,682.280029296875
$auto$insbuf.cc:97:execute$11786,115070,232.6999969482422,714.9199829101562
$auto$insbuf.cc:97:execute$11787,37392,207.39999389648438,233.47999572753906
$auto$insbuf.cc:97:execute$11788,46300,235.4600067138672,296.0400085449219
$auto$insbuf.cc:97:execute$11789,115057,235.0,712.2000122070312
$auto$insbuf.cc:97:execute$11790,37454,232.6999969482422,236.1999969482422
$auto$insbuf.cc:97:execute$11791,109902,290.6600036621094,687.719970703125
$auto$insbuf.cc:97:execute$11792,35716,235.4600067138672,230.75999450683594
$auto$insbuf.cc:97:execute$11793,44546,262.6000061035156,277.0
$auto$insbuf.cc:97:execute$11794,37480,235.4600067138672,241.63999938964844
$auto$insbuf.cc:97:execute$11795,113404,287.8999938964844,704.0399780273438
$auto$insbuf.cc:97:execute$11796,39205,235.0,244.36000061035156
$auto$insbuf.cc:97:execute$11797,111578,262.6000061035156,690.4400024414062
$auto$insbuf.cc:97:execute$11798,108050,262.6000061035156,668.6799926757812
$auto$insbuf.cc:97:execute$11799,113306,232.6999969482422,704.0399780273438
$auto$insbuf.cc:97:execute$11800,115096,235.4600067138672,720.3599853515625
$auto$insbuf.cc:97:execute$11801,32237,263.05999755859375,209.0
$auto$insbuf.cc:97:execute$11802,41018,262.6000061035156,255.24000549316406
$auto$insbuf.cc:97:execute$11803,116834,232.6999969482422,725.7999877929688
$auto$insbuf.cc:97:execute$11804,42684,207.39999389648438,266.1199951171875
$auto$insbuf.cc:97:execute$11805,115145,263.05999755859375,720.3599853515625
$auto$insbuf.cc:97:execute$11806,113293,235.0,701.3200073242188
$auto$insbuf.cc:97:execute$11807,41067,290.20001220703125,255.24000549316406
$auto$insbuf.cc:97:execute$11808,42746,232.6999969482422,268.8399963378906
$auto$insbuf.cc:97:execute$11809,115119,260.29998779296875,714.9199829101562
$auto$insbuf.cc:97:execute$11810,111666,290.6600036621094,698.5999755859375
$auto$insbuf.cc:97:execute$11811,34001,263.05999755859375,219.8800048828125
$auto$insbuf.cc:97:execute$11812,104561,263.05999755859375,655.0800170898438
$auto$insbuf.cc:97:execute$11813,116883,260.29998779296875,725.7999877929688
$auto$insbuf.cc:97:execute$11814,104512,235.4600067138672,655.0800170898438
$auto$insbuf.cc:97:execute$11815,39293,263.05999755859375,252.52000427246094
$auto$insbuf.cc:97:execute$11816,89036,479.260009765625,549.0
$auto$insbuf.cc:97:execute$11817,44585,263.05999755859375,285.1600036621094
$auto$insbuf.cc:97:execute$11818,109778,232.6999969482422,682.280029296875
$auto$insbuf.cc:97:execute$11819,102797,263.05999755859375,644.2000122070312
$auto$insbuf.cc:97:execute$11820,109797,249.25999450683594,685.0
$auto$insbuf.cc:97:execute$11821,44510,232.6999969482422,279.7200012207031
$auto$insbuf.cc:97:execute$11822,109804,235.4600067138672,687.719970703125
$auto$insbuf.cc:97:execute$11823,111529,235.0,690.4400024414062
$auto$insbuf.cc:97:execute$11824,37503,260.29998779296875,236.1999969482422
$auto$insbuf.cc:97:execute$11825,115106,262.6000061035156,712.2000122070312
$auto$insbuf.cc:97:execute$11826,113283,207.86000061035156,709.47998046875
$auto$insbuf.cc:97:execute$11827,62095,221.66000366210938,385.79998779296875
$auto$insbuf.cc:97:execute$11828,39267,260.29998779296875,247.0800018310547
$auto$insbuf.cc:97:execute$11829,41057,263.05999755859375,263.3999938964844
$auto$insbuf.cc:97:execute$11830,37431,207.86000061035156,241.63999938964844
$auto$insbuf.cc:97:execute$11831,40920,207.39999389648438,255.24000549316406
$auto$insbuf.cc:97:execute$11832,46274,232.6999969482422,290.6000061035156
$auto$insbuf.cc:97:execute$11833,116870,262.6000061035156,723.0800170898438
$auto$insbuf.cc:97:execute$11834,106335,290.20001220703125,657.7999877929688
$auto$insbuf.cc:97:execute$11835,120398,262.6000061035156,744.8400268554688
$auto$insbuf.cc:97:execute$11836,102709,235.0,636.0399780273438
$auto$insbuf.cc:97:execute$11837,44608,287.8999938964844,279.7200012207031
$auto$insbuf.cc:97:execute$11838,33864,207.39999389648438,211.72000122070312
$auto$insbuf.cc:97:execute$11839,37578,290.6600036621094,241.63999938964844
$auto$insbuf.cc:97:execute$11840,109755,207.86000061035156,687.719970703125
$auto$insbuf.cc:97:execute$11841,109850,256.1600036621094,687.719970703125
$auto$insbuf.cc:97:execute$11842,39276,257.5400085449219,249.8000030517578
$auto$insbuf.cc:97:execute$11843,46212,207.39999389648438,287.8800048828125
$auto$insbuf.cc:97:execute$11844,46251,207.86000061035156,296.0400085449219
$auto$insbuf.cc:97:execute$11845,35667,207.86000061035156,230.75999450683594
$auto$insbuf.cc:97:execute$11846,106201,205.10000610351562,660.52001953125
$auto$insbuf.cc:97:execute$11847,102820,287.8999938964844,638.760009765625
$auto$insbuf.cc:97:execute$11848,48087,260.29998779296875,301.4800109863281
$auto$insbuf.cc:97:execute$11849,113430,290.6600036621094,709.47998046875
$auto$insbuf.cc:97:execute$11850,39289,253.86000061035156,252.52000427246094
$auto$insbuf.cc:97:execute$11851,120437,263.05999755859375,753.0
$auto$insbuf.cc:97:execute$11852,106299,260.29998779296875,660.52001953125
$auto$insbuf.cc:97:execute$11853,102758,262.6000061035156,636.0399780273438
$auto$insbuf.cc:97:execute$11854,40884,177.5,257.9599914550781
$auto$insbuf.cc:97:execute$11855,111480,207.39999389648438,690.4400024414062
$auto$insbuf.cc:97:execute$11856,106348,287.8999938964844,660.52001953125
$auto$insbuf.cc:97:execute$11857,30424,235.4600067138672,198.1199951171875
$auto$insbuf.cc:97:execute$11858,32162,232.6999969482422,203.55999755859375
$auto$insbuf.cc:97:execute$11859,30473,263.05999755859375,198.1199951171875
