cell_name,site_id,x_um,y_um
$abc$9276$auto$blifparse.cc:396:parse_blif$10451,63545,7.76,440.84
$abc$9276$auto$blifparse.cc:396:parse_blif$10452,63543,5.0,440.84
$abc$9276$auto$blifparse.cc:396:parse_blif$10453,63528,5.0,438.12
$abc$9276$auto$blifparse.cc:396:parse_blif$10454,146806,236.56,991.04
$abc$9276$auto$blifparse.cc:396:parse_blif$10455,71343,449.64,488.36
$abc$9276$auto$blifparse.cc:396:parse_blif$10456,49506,64.96000000000001,340.36
$abc$9276$auto$blifparse.cc:396:parse_blif$10457,49514,62.2,343.08
$abc$9276$auto$blifparse.cc:396:parse_blif$10458,49531,64.96000000000001,345.8
$abc$9276$auto$blifparse.cc:396:parse_blif$10459,64116,348.2,438.12
$abc$9276$auto$blifparse.cc:396:parse_blif$10460,64117,348.66,438.12
$abc$9276$auto$blifparse.cc:396:parse_blif$10461,53223,193.16,361.4
$abc$9276$auto$blifparse.cc:396:parse_blif$10462,53222,190.86,361.4
$abc$9276$auto$blifparse.cc:396:parse_blif$10463,52921,5.46,361.4
$abc$9276$auto$blifparse.cc:396:parse_blif$10464,52920,5.0,361.4
$abc$9276$auto$blifparse.cc:396:parse_blif$10465,49517,66.34,343.08
$abc$9276$auto$blifparse.cc:396:parse_blif$10466,49515,62.66,343.08
$abc$9276$auto$blifparse.cc:396:parse_blif$10467,55106,244.84,378.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10468,1803,5.0,25.04
$abc$9276$auto$blifparse.cc:396:parse_blif$10469,54709,5.46,378.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10470,72338,5.0,494.8
$abc$9276$auto$blifparse.cc:396:parse_blif$10471,79420,5.46,547.76
$abc$9276$auto$blifparse.cc:396:parse_blif$10472,79421,7.76,547.76
$abc$9276$auto$blifparse.cc:396:parse_blif$10473,47642,5.0,328.48
$abc$9276$auto$blifparse.cc:396:parse_blif$10474,63518,5.0,435.4
$abc$9276$auto$blifparse.cc:396:parse_blif$10475,79404,5.0,545.04
$abc$9276$auto$blifparse.cc:396:parse_blif$10476,77640,5.0,533.1600000000001
$abc$9276$auto$blifparse.cc:396:parse_blif$10477,146813,250.36,991.04
$abc$9276$auto$blifparse.cc:396:parse_blif$10478,49505,62.66,340.36
$abc$9276$auto$blifparse.cc:396:parse_blif$10479,40648,37.74,283.68
$abc$9276$auto$blifparse.cc:396:parse_blif$10480,31771,14.66,221.56
$abc$9276$auto$blifparse.cc:396:parse_blif$10481,40622,34.06,278.24
$abc$9276$auto$blifparse.cc:396:parse_blif$10482,40621,33.6,278.24
$abc$9276$auto$blifparse.cc:396:parse_blif$10483,40635,33.6,280.96
$abc$9276$auto$blifparse.cc:396:parse_blif$10484,56858,240.7,387.88
$abc$9276$auto$blifparse.cc:396:parse_blif$10485,56857,238.86,387.88
$abc$9276$auto$blifparse.cc:396:parse_blif$10486,56847,247.6,385.16
$abc$9276$auto$blifparse.cc:396:parse_blif$10487,55107,246.22,378.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10488,75852,5.0,515.8399999999999
$abc$9276$auto$blifparse.cc:396:parse_blif$10489,79419,5.0,547.76
$abc$9276$auto$blifparse.cc:396:parse_blif$10490,88694,298.36,599.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10491,88707,296.06,601.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10492,72339,5.46,494.8
$abc$9276$auto$blifparse.cc:396:parse_blif$10493,95297,7.76,654.68
$abc$9276$auto$blifparse.cc:396:parse_blif$10494,97021,5.46,658.4
$abc$9276$auto$blifparse.cc:396:parse_blif$10495,100549,5.46,682.16
$abc$9276$auto$blifparse.cc:396:parse_blif$10496,75854,7.76,515.8399999999999
$abc$9276$auto$blifparse.cc:396:parse_blif$10497,95296,5.46,654.68
$abc$9276$auto$blifparse.cc:396:parse_blif$10498,112899,10.06,765.32
$abc$9276$auto$blifparse.cc:396:parse_blif$10499,104102,7.3,711.36
$abc$9276$auto$blifparse.cc:396:parse_blif$10500,100548,5.0,682.16
$abc$9276$auto$blifparse.cc:396:parse_blif$10501,95295,5.0,654.68
$abc$9276$auto$blifparse.cc:396:parse_blif$10502,55123,248.06,381.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10503,53467,333.86,361.4
$abc$9276$auto$blifparse.cc:396:parse_blif$10504,38896,33.6,274.52
$abc$9276$auto$blifparse.cc:396:parse_blif$10505,3529,5.46,28.76
$abc$9276$auto$blifparse.cc:396:parse_blif$10506,14249,62.2,108.2
$abc$9276$auto$blifparse.cc:396:parse_blif$10507,14250,62.66,108.2
$abc$9276$auto$blifparse.cc:396:parse_blif$10508,31756,12.36,218.84
$abc$9276$auto$blifparse.cc:396:parse_blif$10509,31875,62.66,224.28
$abc$9276$auto$blifparse.cc:396:parse_blif$10510,51584,254.96,354.96
$abc$9276$auto$blifparse.cc:396:parse_blif$10511,51585,257.26,354.96
$abc$9276$auto$blifparse.cc:396:parse_blif$10512,55087,254.96,373.28
$abc$9276$auto$blifparse.cc:396:parse_blif$10513,55088,257.26,373.28
$abc$9276$auto$blifparse.cc:396:parse_blif$10514,54684,5.0,373.28
$abc$9276$auto$blifparse.cc:396:parse_blif$10515,74464,219.46,509.4
$abc$9276$auto$blifparse.cc:396:parse_blif$10516,97020,5.0,658.4
$abc$9276$auto$blifparse.cc:396:parse_blif$10517,97471,281.26,658.4
$abc$9276$auto$blifparse.cc:396:parse_blif$10518,1793,13.74,22.32
$abc$9276$auto$blifparse.cc:396:parse_blif$10519,75866,5.0,518.56
$abc$9276$auto$blifparse.cc:396:parse_blif$10520,112911,5.46,768.04
$abc$9276$auto$blifparse.cc:396:parse_blif$10521,111171,5.0,761.6
$abc$9276$auto$blifparse.cc:396:parse_blif$10522,30027,5.0,215.12
$abc$9276$auto$blifparse.cc:396:parse_blif$10523,119993,7.76,821.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10524,125245,5.46,848.48
$abc$9276$auto$blifparse.cc:396:parse_blif$10525,128787,5.46,874.96
$abc$9276$auto$blifparse.cc:396:parse_blif$10526,128786,5.0,874.96
$abc$9276$auto$blifparse.cc:396:parse_blif$10527,125244,5.0,848.48
$abc$9276$auto$blifparse.cc:396:parse_blif$10528,55124,249.44,381.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10529,49532,67.26,345.8
$abc$9276$auto$blifparse.cc:396:parse_blif$10530,31876,64.5,224.28
$abc$9276$auto$blifparse.cc:396:parse_blif$10531,3552,5.0,34.2
$abc$9276$auto$blifparse.cc:396:parse_blif$10532,16073,119.86,111.92
$abc$9276$auto$blifparse.cc:396:parse_blif$10533,16072,119.4,111.92
$abc$9276$auto$blifparse.cc:396:parse_blif$10534,33664,91.26,230.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10535,33663,90.8,230.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10536,51640,269.76,357.68
$abc$9276$auto$blifparse.cc:396:parse_blif$10537,51641,272.06,357.68
$abc$9276$auto$blifparse.cc:396:parse_blif$10538,53400,262.4,369.56
$abc$9276$auto$blifparse.cc:396:parse_blif$10539,53401,262.86,369.56
$abc$9276$auto$blifparse.cc:396:parse_blif$10540,63529,5.46,438.12
$abc$9276$auto$blifparse.cc:396:parse_blif$10541,63530,7.3,438.12
$abc$9276$auto$blifparse.cc:396:parse_blif$10542,48007,226.36,331.2
$abc$9276$auto$blifparse.cc:396:parse_blif$10543,48011,205.66,333.92
$abc$9276$auto$blifparse.cc:396:parse_blif$10544,1790,7.3,22.32
$abc$9276$auto$blifparse.cc:396:parse_blif$10545,141121,5.46,955.4
$abc$9276$auto$blifparse.cc:396:parse_blif$10546,135868,5.46,927.92
$abc$9276$auto$blifparse.cc:396:parse_blif$10547,142899,5.46,970.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10548,144674,7.3,984.6
$abc$9276$auto$blifparse.cc:396:parse_blif$10549,144673,5.46,984.6
$abc$9276$auto$blifparse.cc:396:parse_blif$10550,14136,5.0,105.48
$abc$9276$auto$blifparse.cc:396:parse_blif$10551,144662,5.0,981.88
$abc$9276$auto$blifparse.cc:396:parse_blif$10552,144672,5.0,984.6
$abc$9276$auto$blifparse.cc:396:parse_blif$10553,112896,5.0,765.32
$abc$9276$auto$blifparse.cc:396:parse_blif$10554,55085,250.36,373.28
$abc$9276$auto$blifparse.cc:396:parse_blif$10555,55098,248.06,376.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10556,55082,245.76,373.28
$abc$9276$auto$blifparse.cc:396:parse_blif$10557,15939,33.6,114.64
$abc$9276$auto$blifparse.cc:396:parse_blif$10558,16231,228.66,111.92
$abc$9276$auto$blifparse.cc:396:parse_blif$10559,16230,226.36,111.92
$abc$9276$auto$blifparse.cc:396:parse_blif$10560,42704,205.66,295.56
$abc$9276$auto$blifparse.cc:396:parse_blif$10561,47870,133.2,333.92
$abc$9276$auto$blifparse.cc:396:parse_blif$10562,53345,248.06,366.84
$abc$9276$auto$blifparse.cc:396:parse_blif$10563,53415,300.2,361.4
$abc$9276$auto$blifparse.cc:396:parse_blif$10564,53406,274.82,369.56
$abc$9276$auto$blifparse.cc:396:parse_blif$10565,53407,276.2,369.56
$abc$9276$auto$blifparse.cc:396:parse_blif$10566,79405,5.46,545.04
$abc$9276$auto$blifparse.cc:396:parse_blif$10567,79422,10.06,547.76
$abc$9276$auto$blifparse.cc:396:parse_blif$10568,83360,283.56,563.36
$abc$9276$auto$blifparse.cc:396:parse_blif$10569,83143,119.4,571.52
$abc$9276$auto$blifparse.cc:396:parse_blif$10570,509,300.66,7.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10571,652,377.26,7.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10572,840,505.0,5.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10573,8830,23.86,64.4
$abc$9276$auto$blifparse.cc:396:parse_blif$10574,77,40.04,10.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10575,1829,36.36,19.6
$abc$9276$auto$blifparse.cc:396:parse_blif$10576,1998,145.16,22.32
$abc$9276$auto$blifparse.cc:396:parse_blif$10577,1791,9.14,22.32
$abc$9276$auto$blifparse.cc:396:parse_blif$10578,1798,21.56,22.32
$abc$9276$auto$blifparse.cc:396:parse_blif$10579,1997,142.86,22.32
$abc$9276$auto$blifparse.cc:396:parse_blif$10580,55083,247.6,373.28
$abc$9276$auto$blifparse.cc:396:parse_blif$10581,55097,247.6,376.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10582,14154,10.06,108.2
$abc$9276$auto$blifparse.cc:396:parse_blif$10583,14139,9.14,105.48
$abc$9276$auto$blifparse.cc:396:parse_blif$10584,14140,11.44,105.48
$abc$9276$auto$blifparse.cc:396:parse_blif$10585,14588,281.26,105.48
$abc$9276$auto$blifparse.cc:396:parse_blif$10586,14155,12.36,108.2
$abc$9276$auto$blifparse.cc:396:parse_blif$10587,2048,148.0,25.04
$abc$9276$auto$blifparse.cc:396:parse_blif$10588,53344,247.6,366.84
$abc$9276$auto$blifparse.cc:396:parse_blif$10589,51680,307.56,354.96
$abc$9276$auto$blifparse.cc:396:parse_blif$10590,53394,276.66,366.84
$abc$9276$auto$blifparse.cc:396:parse_blif$10591,53393,276.2,366.84
$abc$9276$auto$blifparse.cc:396:parse_blif$10592,53153,142.86,366.84
$abc$9276$auto$blifparse.cc:396:parse_blif$10593,81885,445.96,551.48
$abc$9276$auto$blifparse.cc:396:parse_blif$10594,84832,116.56,575.24
$abc$9276$auto$blifparse.cc:396:parse_blif$10595,81884,443.2,551.48
$abc$9276$auto$blifparse.cc:396:parse_blif$10596,64,34.06,7.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10597,460,272.06,7.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10598,131,76.46,10.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10599,130,76.0,10.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10600,377,221.76,10.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10601,211,119.86,7.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10602,170,106.44,7.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10603,165,97.7,7.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10604,210,119.4,7.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10605,198,122.16,5.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10606,73066,447.8,492.08
$abc$9276$auto$blifparse.cc:396:parse_blif$10607,55109,248.06,378.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10608,55099,249.44,376.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10609,31755,10.06,218.84
$abc$9276$auto$blifparse.cc:396:parse_blif$10610,31754,7.76,218.84
$abc$9276$auto$blifparse.cc:396:parse_blif$10611,197,119.86,5.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10612,55110,250.36,378.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10613,62144,257.26,420.8
$abc$9276$auto$blifparse.cc:396:parse_blif$10614,49518,68.64,343.08
$abc$9276$auto$blifparse.cc:396:parse_blif$10615,44326,130.44,307.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10616,44327,131.82,307.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10617,114772,62.2,779.92
$abc$9276$auto$blifparse.cc:396:parse_blif$10618,122705,593.56,824.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10619,118782,360.16,800.96
$abc$9276$auto$blifparse.cc:396:parse_blif$10620,53414,298.36,361.4
$abc$9276$auto$blifparse.cc:396:parse_blif$10621,47885,171.46,325.76
$abc$9276$auto$blifparse.cc:396:parse_blif$10622,48009,230.96,331.2
$abc$9276$auto$blifparse.cc:396:parse_blif$10623,14589,283.56,105.48
$abc$9276$auto$blifparse.cc:396:parse_blif$10624,30030,10.06,215.12
$abc$9276$auto$blifparse.cc:396:parse_blif$10625,3567,5.0,36.92
$abc$9276$auto$blifparse.cc:396:parse_blif$10626,3569,7.76,36.92
$abc$9276$auto$blifparse.cc:396:parse_blif$10627,4072,328.8,28.76
$abc$9276$auto$blifparse.cc:396:parse_blif$10628,42729,234.26,290.12
$abc$9276$auto$blifparse.cc:396:parse_blif$10629,41221,400.26,278.24
$abc$9276$auto$blifparse.cc:396:parse_blif$10630,51681,309.86,354.96
$abc$9276$auto$blifparse.cc:396:parse_blif$10631,122729,591.26,830.16
$abc$9276$auto$blifparse.cc:396:parse_blif$10632,122741,589.42,832.88
$abc$9276$auto$blifparse.cc:396:parse_blif$10633,122727,589.42,830.16
$abc$9276$auto$blifparse.cc:396:parse_blif$10634,55112,254.96,378.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10635,101055,296.06,684.88
$abc$9276$auto$blifparse.cc:396:parse_blif$10636,92130,252.66,622.76
$abc$9276$auto$blifparse.cc:396:parse_blif$10637,7911,505.46,55.24
$abc$9276$auto$blifparse.cc:396:parse_blif$10638,23787,505.46,162.16
$abc$9276$auto$blifparse.cc:396:parse_blif$10639,92262,300.66,630.92
$abc$9276$auto$blifparse.cc:396:parse_blif$10640,44785,392.44,310.16
$abc$9276$auto$blifparse.cc:396:parse_blif$10641,44784,391.06,310.16
$abc$9276$auto$blifparse.cc:396:parse_blif$10642,55111,252.66,378.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10643,122706,595.86,824.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10644,122113,243.0,824.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10645,122700,584.36,824.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10646,122425,421.04,827.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10647,88896,424.26,599.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10648,863,502.24,10.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10649,88909,421.04,601.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10650,87169,419.66,595.28
$abc$9276$auto$blifparse.cc:396:parse_blif$10651,27827,786.86,191.36
$abc$9276$auto$blifparse.cc:396:parse_blif$10652,53592,395.66,366.84
$abc$9276$auto$blifparse.cc:396:parse_blif$10653,53593,397.96,366.84
$abc$9276$auto$blifparse.cc:396:parse_blif$10654,109991,367.06,747.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10655,110380,590.8,747.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10656,122725,585.74,830.16
$abc$9276$auto$blifparse.cc:396:parse_blif$10657,122726,588.04,830.16
$abc$9276$auto$blifparse.cc:396:parse_blif$10658,56889,262.4,385.16
$abc$9276$auto$blifparse.cc:396:parse_blif$10659,55096,245.76,376.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10660,49530,62.66,345.8
$abc$9276$auto$blifparse.cc:396:parse_blif$10661,122704,591.26,824.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10662,73080,447.8,494.8
$abc$9276$auto$blifparse.cc:396:parse_blif$10663,55095,243.46,376.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10664,60505,291.0,417.08
$abc$9276$auto$blifparse.cc:396:parse_blif$10665,57118,391.06,390.6
$abc$9276$auto$blifparse.cc:396:parse_blif$10666,56853,259.56,385.16
$abc$9276$auto$blifparse.cc:396:parse_blif$10667,56852,257.26,385.16
$abc$9276$auto$blifparse.cc:396:parse_blif$10668,106801,559.44,723.24
$abc$9276$auto$blifparse.cc:396:parse_blif$10669,57384,557.6,385.16
$abc$9276$auto$blifparse.cc:396:parse_blif$10670,56851,254.96,385.16
$abc$9276$auto$blifparse.cc:396:parse_blif$10671,84870,122.16,575.24
$abc$9276$auto$blifparse.cc:396:parse_blif$10672,81902,449.64,554.2
$abc$9276$auto$blifparse.cc:396:parse_blif$10673,83386,285.86,568.8
$abc$9276$auto$blifparse.cc:396:parse_blif$10674,83387,288.16,568.8
$abc$9276$auto$blifparse.cc:396:parse_blif$10675,81886,447.8,551.48
$abc$9276$auto$blifparse.cc:396:parse_blif$10676,65915,395.66,444.56
$abc$9276$auto$blifparse.cc:396:parse_blif$10677,65916,397.96,444.56
$abc$9276$auto$blifparse.cc:396:parse_blif$10678,58613,250.36,397.04
$abc$9276$auto$blifparse.cc:396:parse_blif$10679,81900,447.8,554.2
$abc$9276$auto$blifparse.cc:396:parse_blif$10680,81912,448.26,556.9200000000001
$abc$9276$auto$blifparse.cc:396:parse_blif$10681,81901,448.26,554.2
$abc$9276$auto$blifparse.cc:396:parse_blif$10682,55233,338.46,373.28
$abc$9276$auto$blifparse.cc:396:parse_blif$10683,84884,122.16,577.96
$abc$9276$auto$blifparse.cc:396:parse_blif$10684,113112,131.36,768.04
$abc$9276$auto$blifparse.cc:396:parse_blif$10685,46742,503.62,322.04
$abc$9276$auto$blifparse.cc:396:parse_blif$10686,55551,507.76,378.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10687,84885,124.46,577.96
$abc$9276$auto$blifparse.cc:396:parse_blif$10688,76707,505.46,518.56
$abc$9276$auto$blifparse.cc:396:parse_blif$10689,69469,397.96,473.76
$abc$9276$auto$blifparse.cc:396:parse_blif$10690,55232,336.16,373.28
$abc$9276$auto$blifparse.cc:396:parse_blif$10691,55266,326.96,381.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10692,65469,128.6,444.56
$abc$9276$auto$blifparse.cc:396:parse_blif$10693,71342,448.26,488.36
$abc$9276$auto$blifparse.cc:396:parse_blif$10694,55425,445.96,373.28
$abc$9276$auto$blifparse.cc:396:parse_blif$10695,81899,445.96,554.2
$abc$9276$auto$blifparse.cc:396:parse_blif$10696,81883,441.36,551.48
$abc$9276$auto$blifparse.cc:396:parse_blif$10697,31774,19.26,221.56
$abc$9276$auto$blifparse.cc:396:parse_blif$10698,65277,21.56,444.56
$abc$9276$auto$blifparse.cc:396:parse_blif$10699,115234,338.46,782.64
$abc$9276$auto$blifparse.cc:396:parse_blif$10700,122421,415.06,827.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10701,62292,345.36,420.8
$abc$9276$auto$blifparse.cc:396:parse_blif$10702,71183,367.06,485.64
$abc$9276$auto$blifparse.cc:396:parse_blif$10703,71182,364.76,485.64
$abc$9276$auto$blifparse.cc:396:parse_blif$10704,55281,364.76,373.28
$abc$9276$auto$blifparse.cc:396:parse_blif$10705,90907,571.86,610.88
$abc$9276$auto$blifparse.cc:396:parse_blif$10706,122718,591.26,827.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10707,122715,586.66,827.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10708,55105,242.54,378.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10709,84868,119.4,575.24
$abc$9276$auto$blifparse.cc:396:parse_blif$10710,55108,247.6,378.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10711,146413,5.46,991.04
$abc$9276$auto$blifparse.cc:396:parse_blif$10712,84883,119.86,577.96
$abc$9276$auto$blifparse.cc:396:parse_blif$10713,83361,285.86,563.36
$abc$9276$auto$blifparse.cc:396:parse_blif$10714,81378,145.16,556.9200000000001
$abc$9276$auto$blifparse.cc:396:parse_blif$10715,47871,133.66,333.92
$abc$9276$auto$blifparse.cc:396:parse_blif$10716,62143,254.96,420.8
$abc$9276$auto$blifparse.cc:396:parse_blif$10717,66243,558.06,452.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10718,89000,465.36,601.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10719,89071,516.96,604.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10720,147641,727.36,991.04
$abc$9276$auto$blifparse.cc:396:parse_blif$10721,75125,619.86,503.96
$abc$9276$auto$blifparse.cc:396:parse_blif$10722,73384,618.02,497.52
$abc$9276$auto$blifparse.cc:396:parse_blif$10723,73397,615.26,500.24
$abc$9276$auto$blifparse.cc:396:parse_blif$10724,75136,615.26,506.68
$abc$9276$auto$blifparse.cc:396:parse_blif$10725,73382,614.34,497.52
$abc$9276$auto$blifparse.cc:396:parse_blif$10726,75122,614.8,503.96
$abc$9276$auto$blifparse.cc:396:parse_blif$10727,73386,619.86,497.52
$abc$9276$auto$blifparse.cc:396:parse_blif$10728,73385,619.4,497.52
$abc$9276$auto$blifparse.cc:396:parse_blif$10729,75121,612.96,503.96
$abc$9276$auto$blifparse.cc:396:parse_blif$10730,73401,621.24,500.24
$abc$9276$auto$blifparse.cc:396:parse_blif$10731,73396,612.96,500.24
$abc$9276$auto$blifparse.cc:396:parse_blif$10732,73399,619.4,500.24
$abc$9276$auto$blifparse.cc:396:parse_blif$10733,75123,617.56,503.96
$abc$9276$auto$blifparse.cc:396:parse_blif$10734,73398,618.02,500.24
$abc$9276$auto$blifparse.cc:396:parse_blif$10735,73400,619.86,500.24
$abc$9276$auto$blifparse.cc:396:parse_blif$10736,73381,612.04,497.52
$abc$9276$auto$blifparse.cc:396:parse_blif$10737,73395,610.66,500.24
$abc$9276$auto$blifparse.cc:396:parse_blif$10738,73383,616.64,497.52
$abc$9276$auto$blifparse.cc:396:parse_blif$10739,73388,624.46,497.52
$abc$9276$auto$blifparse.cc:396:parse_blif$10740,73387,622.16,497.52
$abc$9276$auto$blifparse.cc:396:parse_blif$10741,75134,610.66,506.68
$abc$9276$auto$blifparse.cc:396:parse_blif$10742,75135,612.5,506.68
$abc$9276$auto$blifparse.cc:396:parse_blif$10743,75120,610.66,503.96
$abc$9276$auto$blifparse.cc:396:parse_blif$10744,75137,617.56,506.68
$abc$9276$auto$blifparse.cc:396:parse_blif$10745,75124,619.4,503.96
$abc$9276$auto$blifparse.cc:396:parse_blif$10746,75138,619.4,506.68
$abc$9276$auto$blifparse.cc:396:parse_blif$10747,351,219.46,5.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10748,352,221.76,5.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10749,350,219.0,5.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10750,571,333.4,10.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10751,69316,302.04,473.76
$abc$9276$auto$blifparse.cc:396:parse_blif$10752,464,278.04,7.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10753,572,333.86,10.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10754,7821,445.04,57.96
$abc$9276$auto$blifparse.cc:396:parse_blif$10755,430,259.56,10.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10756,567,326.04,10.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10757,53474,320.06,364.12
$abc$9276$auto$blifparse.cc:396:parse_blif$10758,561,333.86,7.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10759,546,333.4,5.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10760,545,331.56,5.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10761,72897,336.16,497.52
$abc$9276$auto$blifparse.cc:396:parse_blif$10762,550,340.76,5.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10763,148116,1003.16,996.48
$abc$9276$auto$blifparse.cc:396:parse_blif$10764,714,411.84,10.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10765,876,498.56,13.16
$abc$9276$auto$blifparse.cc:396:parse_blif$10766,1177,691.86,5.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10767,712,407.7,10.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10768,544,328.8,5.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10769,379,226.36,10.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10770,378,224.06,10.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10771,25528,478.24,179.48
$abc$9276$auto$blifparse.cc:396:parse_blif$10772,81942,462.6,554.2
$abc$9276$auto$blifparse.cc:396:parse_blif$10773,81890,455.16,551.48
$abc$9276$auto$blifparse.cc:396:parse_blif$10774,757,448.26,7.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10775,772,457.46,10.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10776,803,472.26,7.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10777,814,473.64,10.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10778,651,376.8,7.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10779,587,335.24,13.16
$abc$9276$auto$blifparse.cc:396:parse_blif$10780,562,335.24,7.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10781,946,548.86,7.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10782,5935,388.76,40.64
$abc$9276$auto$blifparse.cc:396:parse_blif$10783,552,345.36,5.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10784,577,345.36,10.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10785,560,333.4,7.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10786,574,338.46,10.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10787,573,336.16,10.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10788,711,405.86,10.44
$abc$9276$auto$blifparse.cc:396:parse_blif$10789,740,443.2,5.0
$abc$9276$auto$blifparse.cc:396:parse_blif$10790,754,443.66,7.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10791,752,439.06,7.72
$abc$9276$auto$blifparse.cc:396:parse_blif$10792,30015,9.14,212.4
$abc$9276$auto$blifparse.cc:396:parse_blif$10793,14126,5.0,102.76
$abc$9276$auto$blifparse.cc:396:parse_blif$10794,14112,5.0,100.04
$abc$9276$auto$blifparse.cc:396:parse_blif$10795,30002,5.0,209.68
$abc$9276$auto$blifparse.cc:396:parse_blif$10796,88983,449.64,607.16
$abc$9276$auto$blifparse.cc:396:parse_blif$10797,81911,447.8,556.9200000000001
$abc$9276$auto$blifparse.cc:396:parse_blif$10798,72898,338.46,497.52
$abc$9276$auto$blifparse.cc:396:parse_blif$10799,113470,338.46,770.76
